#FileVersion:	2
#Fileformat:	2558
#Subject:	                                                                                
## Date:	September 19, 2008
#Description:	                                                                                
## of Pts Recorded:	10346                                                                           
#Offset Of Calibration Area:	0	0
#Size Of Calibration Area:	800	600
#Sample Rate:	60
#
#Time	Set	Pupil H	Pupil V	C.R. H	C.R. V	ScreenH	ScreenV	Diam H	Diam V
34225	0	5705	4612	5149	4333	117	495	1867	1885
34241	0	5706	4612	5147	4331	116	494	1818	1882
34258	0	5703	4613	5149	4330	119	495	1851	1918
34275	0	5706	4610	5147	4330	116	494	1841	1887
34291	0	5703	4610	5148	4328	119	495	1847	1922
34308	0	5711	4612	5147	4328	116	496	1891	1947
34325	0	5714	4607	5148	4328	113	493	1875	1942
34341	0	5711	4599	5149	4326	116	487	1880	1943
34358	0	5705	4600	5150	4321	120	490	1856	1971
34375	0	5706	4600	5149	4320	122	493	1884	1975
34391	0	5705	4596	5150	4320	123	494	1907	1979
34408	0	5711	4597	5149	4320	118	494	1889	2002
34425	0	5701	4598	5150	4320	129	496	1936	1973
34441	0	5706	4600	5149	4321	122	496	1903	1982
34458	0	5706	4604	5150	4328	122	494	1880	1978
34475	0	5712	4607	5148	4330	117	492	1905	1978
34491	0	5711	4608	5149	4334	117	490	1903	2007
34508	0	5715	4611	5149	4336	115	489	1909	2005
34525	0	5715	4611	5150	4332	114	490	1912	1978
34541	0	5711	4609	5149	4332	117	490	1937	2009
34558	0	5709	4606	5154	4333	120	489	1893	1982
34575	0	5715	4604	5150	4330	116	488	1945	2010
34591	0	5706	4604	5151	4326	123	490	1912	1979
34608	0	5709	4604	5149	4330	123	491	1914	2010
34624	0	5711	4603	5152	4326	122	492	1942	2035
34641	0	5706	4603	5150	4323	123	493	1911	2019
34658	0	2717	6263	5152	4322	0	0	853	1033
34675	0	5709	4611	5150	4322	122	498	1938	2008
34691	0	5710	4603	5151	4326	122	495	1940	2012
34708	0	5702	4603	5150	4326	124	493	1919	2009
34724	0	5708	4600	5150	4328	123	489	1918	2035
34741	0	5710	4601	5149	4332	121	486	1950	2015
34758	0	5710	4603	5151	4330	120	486	1949	2037
34775	0	5716	4604	5152	4328	117	487	1998	2013
34791	0	5715	4605	5152	4327	117	488	1947	2041
34808	0	5710	4604	5150	4330	119	489	1967	2009
34824	0	5711	4604	5152	4326	119	490	1942	2037
34841	0	5710	4604	5150	4326	120	490	1978	2040
34858	0	5713	4607	5154	4333	120	490	1966	2009
34874	0	5709	4610	5153	4336	122	491	1955	2041
34891	0	5704	4609	5150	4335	123	491	1942	2044
34908	0	5703	4605	5148	4330	123	490	1978	2035
34924	0	5702	4602	5151	4324	124	491	1956	2038
34941	0	5701	4598	5149	4322	123	491	1942	2035
34958	0	5709	4594	5150	4319	120	490	1968	2046
34974	0	5705	4591	5150	4317	121	491	1969	2037
34991	0	5704	4591	5149	4317	120	492	1972	2066
35008	0	5697	4590	5148	4317	121	492	1953	2042
35024	0	5696	4593	5147	4319	123	492	1957	2012
35041	0	5697	4599	5148	4322	123	492	1975	2066
35058	0	5696	4605	5148	4326	124	493	1942	2042
35074	0	5699	4610	5147	4328	122	496	1946	2040
35091	0	5699	4611	5148	4334	121	496	1912	2044
35108	0	5698	4611	5147	4333	121	496	1977	2041
35124	0	5699	4609	5148	4328	120	497	1973	2046
35141	0	5695	4605	5147	4328	122	496	1976	2003
35158	0	5698	4604	5148	4328	121	495	1968	2046
35174	0	5701	4603	5148	4326	120	493	1970	2038
35191	0	5695	4602	5147	4323	122	493	1970	2041
35208	0	5701	4597	5148	4322	119	490	1952	2045
35224	0	5699	4591	5147	4322	120	484	1975	2041
35241	0	5699	4592	5148	4322	120	485	1984	2073
35258	0	5700	4593	5149	4320	121	486	2020	2041
35274	0	5699	4589	5149	4319	122	487	1948	2042
35291	0	5698	4587	5149	4319	124	487	2012	2044
35308	0	5701	4585	5150	4317	123	485	1970	2097
35324	0	2718	6270	5147	4315	0	0	901	1110
35341	0	5700	4596	5151	4316	124	491	1999	2074
35358	0	5702	4588	5152	4316	125	490	1975	2100
35374	0	5704	4586	5152	4316	128	491	1981	2068
35391	0	5710	4588	5152	4319	125	491	2008	2076
35408	0	5701	4590	5151	4319	128	493	1946	2074
35424	0	5703	4589	5148	4315	126	494	1998	2072
35441	0	5706	4585	5151	4315	124	492	2004	2100
35458	0	5699	4584	5148	4315	126	491	1981	2075
35474	0	5708	4587	5150	4315	123	491	1948	2071
35491	0	5702	4586	5150	4317	125	491	1986	2080
35508	0	5706	4590	5151	4316	123	494	1997	2103
35524	0	5701	4589	5151	4315	125	498	2003	2076
35541	0	5702	4581	5149	4313	125	494	2007	2074
35558	0	5703	4579	5148	4313	125	490	1975	2074
35574	0	5694	4579	5149	4312	132	490	1991	2097
35591	0	5702	4579	5147	4312	125	489	1987	2070
35608	0	5699	4581	5149	4312	129	491	1975	2100
35624	0	5701	4581	5148	4310	127	492	1972	2052
35641	0	5697	4576	5149	4306	129	493	1998	2072
35658	0	5698	4576	5146	4306	129	494	1984	2107
35674	0	5697	4575	5148	4305	129	494	1997	2100
35691	0	5613	4545	5116	4299	181	473	2031	2098
35708	0	5340	4494	4987	4275	351	459	2062	2105
35724	0	2733	6273	4857	4217	0	0	941	1108
35741	0	0	0	0	0	0	0	0	0
35758	0	4947	4394	4783	4216	595	439	1940	2081
35774	0	4945	4410	4781	4227	594	440	1978	2139
35791	0	4933	4414	4776	4228	601	441	2079	2110
35808	0	4933	4412	4769	4227	599	440	1952	2113
35824	0	4928	4413	4769	4230	602	440	2038	2108
35841	0	4919	4413	4767	4231	609	439	1970	2136
35858	0	4928	4407	4765	4225	600	438	1978	2139
35874	0	4909	4379	4761	4209	623	425	1946	2138
35891	0	4906	4353	4755	4197	625	408	1946	2141
35908	0	4911	4352	4755	4193	623	409	1938	2137
35924	0	4902	4357	4754	4193	624	413	1965	2136
35941	0	4905	4357	4750	4198	621	411	1947	2136
35958	0	4891	4362	4745	4206	635	410	1941	2106
35974	0	4900	4367	4740	4208	619	410	1944	2105
35991	0	4892	4371	4743	4211	626	409	1959	2080
36008	0	4892	4375	4740	4217	627	410	1878	2073
36024	0	4900	4374	4742	4214	620	412	1908	2059
36041	0	4898	4373	4743	4213	622	412	1824	2003
36058	0	2704	6254	4737	4215	0	0	889	1142
36074	0	4890	4382	4750	4215	633	418	1803	1979
36091	0	4893	4373	4736	4215	625	414	1749	1974
36108	0	4885	4373	4736	4215	632	414	1780	1935
36124	0	4899	4371	4736	4215	618	412	1734	1938
36141	0	4898	4370	4744	4212	625	412	1721	1884
36158	0	4900	4367	4743	4205	622	413	1752	1853
36174	0	4893	4365	4743	4204	631	413	1691	1879
36191	0	4896	4364	4749	4201	630	415	1739	1849
36208	0	4903	4358	4741	4199	621	414	1658	1846
36224	0	4897	4359	4740	4201	626	414	1682	1819
36241	0	4900	4361	4737	4202	620	414	1675	1822
36258	0	4897	4358	4737	4200	620	413	1655	1815
36274	0	4903	4358	4740	4221	620	397	1645	1814
36291	0	4903	4358	4743	4196	619	409	1624	1790
36308	0	4895	4361	4748	4202	628	409	1643	1785
36324	0	4901	4363	4736	4204	618	410	1679	1812
36341	0	4891	4363	4743	4208	633	410	1631	1818
36358	0	2732	6265	4738	4209	0	0	948	1125
36374	0	4899	4373	4734	4207	617	414	1626	1783
36391	0	4890	4365	4740	4201	631	417	1581	1784
36408	0	4898	4359	4740	4199	625	416	1646	1786
36424	0	4904	4351	4737	4196	616	410	1615	1785
36441	0	4899	4353	4734	4198	619	408	1591	1782
36458	0	4903	4354	4736	4198	616	407	1600	1784
36474	0	4887	4355	4734	4198	633	409	1593	1782
36491	0	4899	4355	4736	4198	617	410	1600	1782
36508	0	4900	4351	4736	4196	619	409	1562	1785
36524	0	4899	4347	4737	4195	620	406	1597	1756
36541	0	4894	4349	4743	4190	631	407	1618	1784
36558	0	4895	4352	4747	4186	630	411	1598	1784
36574	0	4899	4349	4740	4187	626	411	1629	1755
36591	0	4885	4347	4735	4189	634	411	1595	1812
36608	0	4902	4347	4738	4191	621	409	1644	1754
36624	0	4894	4351	4741	4189	630	411	1621	1781
36641	0	4898	4347	4739	4187	626	410	1659	1817
36658	0	4899	4342	4735	4189	623	405	1629	1787
36674	0	4901	4347	4736	4194	622	404	1648	1789
36691	0	4898	4350	4736	4196	621	404	1623	1788
36708	0	4888	4355	4733	4199	626	404	1651	1787
36724	0	4888	4357	4732	4204	628	403	1625	1786
36741	0	4881	4363	4728	4209	632	404	1665	1807
36758	0	4890	4367	4719	4211	613	405	1657	1790
36774	0	4887	4365	4727	4211	629	405	1660	1811
36791	0	4883	4363	4731	4215	632	404	1655	1842
36808	0	4894	4357	4732	4213	627	399	1629	1821
36824	0	4873	4356	4729	4206	645	401	1715	1840
36841	0	4890	4359	4730	4200	623	406	1660	1869
36858	0	4891	4354	4729	4200	623	404	1654	1814
36874	0	4890	4377	4734	4208	622	424	1686	1818
36891	0	4889	4356	4736	4215	632	394	1660	1815
36908	0	4894	4372	4737	4219	630	402	1683	1820
36924	0	4887	4380	4740	4222	636	405	1666	1819
36941	0	4895	4384	4736	4223	631	406	1698	1819
36957	0	4885	4386	4736	4228	638	407	1661	1818
36974	0	2720	6290	4743	4231	0	0	942	1078
36991	0	4896	4375	4748	4229	637	403	1707	1790
37008	0	4892	4383	4749	4232	641	402	1656	1818
37024	0	4894	4381	4737	4230	633	400	1687	1826
37041	0	4885	4378	4733	4226	637	400	1683	1821
37057	0	4890	4376	4735	4224	632	400	1664	1818
37074	0	4892	4378	4737	4226	633	401	1701	1816
37091	0	4885	4352	4746	4223	661	374	1687	1825
37108	0	4894	4371	4746	4222	634	401	1721	1819
37124	0	4892	4366	4738	4219	634	398	1683	1813
37141	0	4894	4364	4735	4213	627	401	1656	1822
37157	0	4892	4361	4732	4215	626	400	1681	1819
37174	0	4892	4362	4736	4215	627	399	1628	1816
37191	0	4892	4364	4733	4215	627	400	1658	1840
37207	0	4894	4362	4736	4219	628	397	1650	1819
37224	0	4894	4366	4735	4221	628	396	1712	1818
37241	0	4897	4373	4736	4221	624	399	1684	1847
37257	0	4894	4371	4737	4219	627	401	1692	1847
37274	0	4895	4369	4738	4220	626	400	1691	1843
37291	0	4892	4375	4736	4222	627	403	1678	1816
37307	0	4872	4381	4736	4222	653	408	1778	1852
37324	0	4894	4374	4738	4222	625	405	1682	1848
37341	0	4886	4368	4739	4220	638	402	1657	1848
37357	0	4899	4368	4735	4220	621	399	1707	1847
37374	0	4903	4365	4743	4223	622	395	1685	1818
37391	0	4898	4364	4749	4225	632	392	1718	1873
37407	0	4889	4368	4755	4222	648	395	1735	1852
37424	0	4892	4369	4743	4219	641	397	1688	1855
37441	0	4899	4365	4752	4220	637	396	1698	1855
37457	0	4892	4364	4746	4220	642	396	1744	1858
37474	0	4893	4366	4750	4221	642	396	1745	1907
37491	0	4894	4368	4745	4222	640	396	1719	1880
37507	0	4893	4366	4739	4223	636	396	1689	1881
37524	0	4887	4362	4734	4218	636	394	1716	1878
37541	0	4887	4358	4738	4215	637	393	1714	1883
37557	0	4891	4359	4734	4215	634	393	1743	1911
37574	0	4887	4363	4739	4215	637	395	1746	1880
37591	0	4891	4363	4736	4217	632	395	1750	1882
37607	0	4887	4365	4733	4217	634	395	1721	1912
37624	0	4895	4365	4731	4217	620	395	1750	1886
37641	0	4888	4363	4728	4215	627	397	1793	1914
37657	0	4898	4357	4732	4209	618	399	1748	1914
37674	0	4887	4350	4733	4204	631	399	1780	1885
37691	0	4886	4348	4734	4197	634	401	1732	1883
37707	0	4895	4344	4735	4194	630	402	1700	1914
37724	0	4896	4344	4734	4194	625	402	1686	1935
37741	0	4886	4349	4734	4192	634	406	1751	1882
37757	0	4900	4350	4733	4196	617	405	1720	1911
37774	0	4891	4350	4733	4201	629	403	1752	1885
37791	0	4889	4354	4732	4204	629	400	1725	1916
37807	0	4889	4356	4728	4209	628	398	1721	1884
37824	0	4933	4364	4769	4217	622	398	1741	1905
37841	0	5165	4394	4911	4225	488	415	1812	1881
37857	0	5534	4398	5097	4233	252	381	1872	1881
37874	0	5807	4406	5216	4236	65	331	1783	1883
37891	0	5837	4401	5226	4230	35	316	1783	1885
37907	0	5824	4397	5199	4229	30	309	1736	1913
37924	0	5818	4394	5199	4224	34	309	1749	1917
37941	0	5818	4390	5203	4220	35	309	1760	1908
37957	0	5810	4390	5204	4218	46	312	1748	1884
37974	0	5816	4385	5206	4215	43	310	1753	1884
37991	0	5818	4382	5199	4216	38	306	1741	1908
38007	0	5812	4381	5203	4213	43	308	1741	1883
38024	0	5812	4377	5199	4213	41	306	1745	1882
38041	0	5816	4375	5198	4215	38	301	1712	1880
38057	0	5816	4374	5204	4214	39	300	1699	1855
38074	0	5814	4378	5203	4211	40	302	1720	1822
38091	0	5849	4352	5228	4207	21	273	1738	1882
38107	0	5863	4352	5230	4205	10	274	1715	1849
38124	0	5863	4347	5231	4203	8	273	1678	1850
38141	0	5859	4350	5227	4201	8	273	1682	1850
38157	0	5856	4351	5230	4201	11	275	1678	1843
38174	0	5863	4351	5229	4199	8	275	1664	1822
38191	0	5867	4350	5229	4200	3	275	1676	1816
38207	0	5866	4347	5226	4198	1	274	1649	1821
38224	0	5856	4341	5227	4196	9	273	1657	1820
38241	0	5860	4337	5229	4192	9	272	1648	1792
38257	0	5857	4338	5224	4190	9	272	1676	1846
38274	0	5865	4338	5229	4190	7	273	1647	1819
38291	0	5864	4338	5224	4189	3	273	1622	1814
38307	0	5870	4339	5229	4190	-1	272	1624	1779
38324	0	5864	4338	5227	4186	0	272	1612	1817
38341	0	5867	4337	5229	4186	-1	272	1618	1790
38357	0	5865	4340	5225	4191	-1	272	1647	1789
38374	0	5865	4339	5227	4190	0	272	1615	1790
38391	0	5867	4336	5226	4185	0	271	1619	1813
38407	0	5872	4334	5225	4184	-5	270	1616	1787
38424	0	5860	4335	5224	4181	1	273	1593	1820
38441	0	5888	4336	5233	4185	-14	270	1653	1790
38457	0	5882	4329	5233	4190	-14	265	1625	1817
38474	0	5878	4324	5231	4189	-13	260	1649	1850
38491	0	5871	4326	5227	4188	-10	260	1631	1847
38507	0	5875	4324	5230	4188	-9	259	1677	1818
38524	0	5877	4321	5231	4183	-9	259	1652	1851
38541	0	5882	4318	5231	4183	-12	257	1682	1874
38557	0	5882	4315	5234	4180	-13	256	1688	1853
38574	0	5881	4310	5233	4176	-13	254	1680	1845
38591	0	5881	4306	5232	4174	-13	253	1707	1856
38607	0	5872	4308	5233	4173	-7	254	1715	1886
38624	0	5882	4312	5230	4175	-12	255	1715	1856
38641	0	5871	4316	5236	4181	0	257	1714	1905
38657	0	5878	4321	5234	4186	-6	258	1744	1884
38674	0	5869	4326	5235	4187	3	261	1772	1935
38691	0	5876	4328	5233	4192	-5	260	1744	1910
38707	0	5875	4330	5233	4193	-5	261	1752	1919
38724	0	5875	4328	5232	4194	-6	260	1752	1914
38741	0	5874	4326	5238	4192	-4	259	1748	1913
38757	0	5869	4325	5233	4191	-1	257	1777	1942
38774	0	5871	4326	5232	4193	-1	257	1777	1913
38791	0	5864	4324	5229	4188	1	258	1777	1920
38807	0	5867	4324	5231	4186	1	260	1780	1915
38824	0	5877	4327	5230	4186	-9	261	1810	1949
38841	0	5866	4324	5241	4182	11	264	1774	1966
38857	0	5874	4316	5241	4178	2	261	1790	1976
38874	0	5869	4314	5242	4178	6	261	1807	1946
38891	0	5875	4312	5242	4173	2	261	1810	1947
38907	0	5868	4308	5242	4173	5	260	1788	1950
38924	0	5872	4309	5239	4175	2	260	1836	1973
38941	0	5865	4311	5240	4174	7	262	1782	1950
38957	0	5866	4311	5238	4174	8	262	1813	1976
38974	0	5867	4310	5234	4176	6	260	1811	1978
38990	0	5873	4310	5236	4180	2	256	1820	1978
39007	0	5871	4310	5242	4180	3	256	1813	2007
39024	0	5872	4311	5238	4178	1	255	1823	2002
39041	0	5872	4316	5239	4182	2	255	1854	2009
39057	0	5867	4321	5240	4185	5	260	1817	1977
39074	0	5867	4319	5241	4180	7	262	1866	2009
39090	0	5870	4319	5241	4180	7	263	1812	2035
39107	0	5871	4319	5235	4185	3	262	1845	2011
39124	0	5873	4317	5241	4186	3	260	1813	2012
39141	0	5864	4322	5243	4185	12	262	1842	1983
39157	0	5866	4325	5239	4187	10	262	1845	2010
39174	0	5865	4324	5239	4189	11	262	1854	2014
39190	0	5861	4325	5240	4186	13	263	1844	2010
39207	0	5866	4324	5242	4185	13	263	1879	2033
39224	0	5873	4322	5241	4185	8	263	1808	2038
39240	0	5872	4322	5243	4185	7	263	1841	2011
39257	0	5865	4322	5240	4187	11	262	1867	2012
39274	0	5863	4322	5243	4188	14	262	1877	2013
39290	0	5868	4325	5235	4194	10	260	1845	2041
39307	0	5861	4329	5241	4200	16	260	1898	1986
39324	0	5864	4331	5238	4201	14	260	1869	2037
39340	0	5866	4330	5241	4201	13	260	1876	2041
39357	0	5872	4327	5239	4200	9	258	1899	2041
39374	0	5871	4326	5243	4194	12	259	1882	2041
39390	0	5873	4322	5245	4188	13	260	1879	2042
39407	0	5871	4318	5243	4187	13	259	1850	2038
39424	0	5871	4316	5241	4187	11	257	1881	2043
39440	0	5871	4320	5243	4188	12	258	1886	2039
39457	0	5870	4325	5243	4192	12	259	1875	2016
39474	0	5869	4330	5244	4204	12	259	1872	2042
39490	0	5874	4337	5240	4208	9	260	1884	2013
39507	0	5862	4341	5243	4210	16	261	1902	2065
39524	0	5868	4343	5243	4214	15	261	1878	2039
39540	0	5866	4344	5243	4214	17	263	1845	2039
39557	0	5872	4344	5243	4212	14	264	1879	2041
39574	0	5875	4346	5244	4210	10	264	1880	2042
39590	0	5867	4344	5243	4210	13	265	1880	2041
39607	0	5866	4342	5244	4212	15	264	1880	2044
39624	0	5866	4340	5243	4211	18	262	1847	2011
39640	0	5868	4337	5241	4210	18	262	1854	2069
39657	0	5872	4339	5245	4207	18	264	1884	2042
39674	0	5871	4336	5244	4206	18	264	1883	2044
39690	0	5868	4330	5243	4205	18	263	1877	2068
39707	0	5871	4326	5245	4194	15	262	1875	2073
39724	0	5868	4325	5243	4194	14	260	1846	2042
39740	0	5870	4325	5239	4194	11	259	1879	2042
39757	0	5866	4325	5243	4194	14	259	1849	2068
39774	0	5871	4327	5245	4197	14	259	1874	2045
39790	0	5871	4329	5244	4198	14	260	1883	2039
39807	0	5871	4334	5244	4203	14	262	1883	2045
39824	0	5864	4334	5245	4204	18	263	1878	2036
39840	0	5870	4336	5244	4208	17	263	1902	2046
39857	0	5870	4339	5245	4209	18	263	1932	2041
39874	0	5870	4337	5244	4207	18	263	1910	2043
39890	0	5873	4334	5244	4206	17	263	1886	2073
39907	0	5873	4330	5244	4207	16	261	1881	2069
39924	0	5869	4330	5245	4208	18	260	1904	2073
39940	0	5872	4329	5245	4205	18	260	1879	2073
39957	0	5875	4327	5244	4203	15	259	1887	2072
39974	0	5873	4327	5245	4205	14	257	1882	2044
39990	0	5871	4329	5244	4205	14	257	1846	2071
40007	0	5870	4327	5246	4196	17	257	1903	2074
40024	0	5874	4325	5244	4196	16	258	1918	2074
40040	0	5871	4324	5245	4194	19	260	1911	2073
40057	0	5878	4321	5244	4194	14	258	1908	2102
40074	0	5877	4322	5246	4196	14	258	1910	2076
40090	0	5872	4323	5244	4196	14	257	1932	2075
40107	0	5813	4304	5231	4184	63	260	1947	2103
40124	0	5784	4224	5210	4143	79	211	1913	2132
40140	0	5776	4236	5197	4145	79	227	1916	2129
40157	0	5775	4223	5198	4140	79	220	1923	2102
40174	0	5773	4217	5197	4139	81	219	1937	2103
40190	0	5779	4213	5198	4132	79	220	1940	2105
40207	0	5773	4211	5199	4128	81	220	1906	2081
40224	0	5770	4210	5198	4131	84	221	1947	2109
40240	0	5769	4210	5197	4135	86	221	1936	2110
40257	0	5771	4212	5198	4139	86	218	1917	2113
40274	0	5775	4216	5197	4140	83	216	1946	2076
40290	0	5775	4221	5198	4140	81	217	1939	2106
40307	0	5775	4226	5197	4141	80	219	1966	2109
40324	0	5768	4230	5197	4141	84	221	1910	2137
40340	0	5762	4230	5193	4147	89	222	1952	2110
40357	0	5727	4204	5181	4148	111	200	1942	2107
40374	0	5736	4219	5182	4143	102	222	1937	2135
40390	0	5732	4211	5182	4143	106	217	1945	2112
40407	0	5733	4209	5181	4143	105	214	1921	2109
40424	0	5728	4209	5181	4140	110	216	1898	2106
40440	0	5732	4207	5181	4140	107	215	1934	2129
40457	0	5728	4205	5180	4140	109	214	1892	2103
40474	0	5736	4203	5181	4139	104	213	1912	2109
40490	0	5728	4202	5181	4131	109	215	1892	2100
40507	0	5736	4201	5179	4129	101	217	1926	2102
40524	0	5735	4199	5180	4129	102	218	1918	2070
40540	0	5731	4196	5178	4126	102	217	1905	2076
40557	0	5734	4194	5180	4127	103	214	1901	2077
40574	0	5733	4199	5179	4129	104	213	1883	2071
40590	0	5730	4201	5180	4136	105	212	1910	2071
40607	0	5731	4197	5179	4136	105	209	1877	2072
40624	0	5730	4197	5179	4137	104	207	1875	2076
40640	0	5729	4199	5180	4139	104	206	1881	2069
40657	0	5730	4197	5180	4138	105	205	1911	2074
40674	0	5739	4196	5180	4138	99	203	1902	2074
40690	0	5732	4193	5180	4134	103	202	1847	2047
40707	0	5735	4191	5179	4132	100	201	1877	2073
40723	0	5731	4191	5180	4133	104	202	1893	2070
40740	0	5734	4193	5180	4131	102	204	1872	2043
40757	0	5733	4192	5181	4127	103	206	1912	2048
40774	0	5738	4191	5179	4129	98	205	1884	2074
40790	0	5733	4189	5180	4132	103	204	1850	2070
40807	0	5727	4187	5179	4132	106	203	1912	2077
40823	0	5730	4187	5180	4129	106	204	1944	2074
40840	0	5728	4183	5177	4126	107	203	1930	2074
40857	0	5732	4182	5180	4126	106	202	1913	2073
40873	0	5732	4184	5178	4126	105	202	1939	2073
40890	0	5734	4187	5180	4126	105	204	1919	2074
40907	0	5723	4189	5178	4129	110	208	1940	2072
40923	0	5724	4190	5178	4136	111	206	1939	2104
40940	0	5721	4189	5177	4136	111	201	1944	2079
40957	0	5725	4186	5179	4132	111	199	1919	2106
40973	0	5727	4186	5177	4129	109	199	1941	2079
40990	0	5731	4181	5179	4125	108	201	1952	2107
41007	0	5729	4178	5176	4123	110	202	1967	2132
41023	0	5732	4177	5174	4121	105	203	1946	2080
41040	0	5728	4174	5176	4123	108	201	1911	2102
41057	0	5729	4178	5175	4125	106	201	1940	2111
41073	0	5728	4181	5178	4124	106	201	1944	2162
41090	0	5730	4184	5179	4124	107	203	1915	2106
41107	0	5724	4188	5178	4128	109	205	1945	2133
41123	0	5722	4190	5179	4129	113	205	1950	2110
41140	0	5723	4191	5178	4129	113	205	1947	2134
41157	0	5731	4192	5179	4135	107	202	1949	2134
41173	0	5723	4196	5178	4135	109	203	1956	2136
41190	0	5721	4195	5178	4137	112	204	1953	2106
41207	0	5725	4193	5178	4137	109	203	1952	2110
41223	0	5723	4195	5174	4136	110	204	1943	2132
41240	0	5720	4191	5177	4134	112	204	1950	2138
41257	0	5725	4188	5179	4127	112	204	1949	2108
41273	0	5727	4192	5178	4126	111	208	1954	2106
41290	0	5727	4191	5180	4126	111	212	1951	2108
41307	0	5724	4188	5177	4126	111	211	1973	2136
41323	0	5730	4187	5179	4125	109	210	1974	2133
41340	0	5722	4187	5177	4126	112	211	1948	2142
41357	0	5722	4187	5180	4126	115	210	1953	2132
41373	0	5722	4196	5178	4129	115	211	1970	2128
41390	0	5721	4202	5179	4137	116	213	1955	2138
41407	0	5722	4204	5178	4138	116	212	1939	2132
41423	0	5720	4204	5180	4138	116	212	1944	2077
41440	0	5723	4206	5180	4140	116	211	1943	2135
41457	0	5721	4208	5179	4140	116	212	1949	2109
41473	0	5725	4208	5179	4143	114	212	1948	2078
41490	0	5727	4212	5179	4143	110	212	1947	2139
41507	0	5721	4216	5179	4143	114	215	1948	2103
41523	0	5723	4214	5179	4143	113	217	1971	2129
41540	0	5723	4214	5179	4143	114	217	1959	2139
41557	0	5729	4214	5179	4143	104	215	1977	2134
41573	0	5725	4214	5179	4143	110	214	2002	2136
41590	0	5724	4217	5179	4143	110	215	1940	2108
41607	0	5720	4217	5179	4143	114	216	1982	2138
41623	0	5727	4212	5179	4143	110	215	1942	2137
41640	0	5727	4209	5179	4143	110	212	2002	2133
41657	0	5726	4212	5179	4143	109	213	1944	2163
41673	0	5720	4218	5179	4143	112	221	2011	2164
41690	0	5722	4220	5179	4144	113	224	2005	2164
41707	0	5716	4220	5178	4144	118	225	1971	2140
41723	0	5716	4216	5174	4143	115	225	1975	2135
41740	0	5724	4335	5177	4130	112	396	1937	1688
41757	0	5788	4656	0	0	0	0	1816	818
41773	0	0	0	0	0	0	0	0	0
41790	0	0	0	0	0	0	0	0	0
41807	0	0	0	0	0	0	0	0	0
41823	0	5786	4628	0	0	0	0	1754	873
41840	0	5692	4460	0	0	0	0	1973	1302
41857	0	5719	4307	0	0	0	0	1961	1648
41873	0	5730	4238	0	0	0	0	1985	1912
41890	0	5730	4180	0	0	0	0	1984	2040
41907	0	5725	4182	0	0	0	0	2007	2130
41923	0	5742	4176	5183	4110	99	213	1984	2197
41940	0	5736	4181	5173	4119	102	213	1994	2167
41957	0	5743	4188	5181	4118	99	216	2005	2170
41973	0	5740	4193	5182	4121	98	217	1945	2143
41990	0	5736	4196	5181	4127	104	218	1964	2157
42007	0	5734	4196	5177	4129	102	220	1915	2108
42023	0	5738	4197	5173	4129	97	219	1917	2103
42040	0	5741	4197	5178	4129	95	218	1922	2104
42057	0	5740	4198	5176	4128	95	218	1920	2106
42073	0	5737	4200	5177	4126	96	220	1955	2105
42090	0	5742	4198	5174	4126	95	221	1980	2103
42107	0	5739	4194	5179	4124	98	221	1917	2108
42123	0	5738	4191	5179	4119	100	221	1970	2135
42140	0	5736	4189	5177	4119	102	219	1973	2139
42157	0	5738	4187	5180	4118	103	217	1982	2163
42173	0	5737	4188	5180	4123	104	217	1995	2131
42190	0	5733	4191	5179	4125	106	217	1946	2140
42207	0	5742	4196	5180	4125	101	219	1980	2166
42223	0	5734	4197	5181	4126	107	221	1961	2167
42240	0	5733	4194	5179	4124	109	220	1952	2140
42257	0	5738	4199	5182	4123	106	222	1981	2136
42273	0	5683	4183	5160	4111	141	223	2009	2137
42290	0	5589	4049	5116	4055	206	140	1978	2168
42307	0	5558	4046	5102	4060	233	134	1979	2110
42323	0	5556	4039	5098	4050	231	133	1945	2162
42340	0	5548	4039	5099	4051	236	132	1918	2166
42357	0	5550	4042	5098	4050	236	133	1944	2134
42373	0	5550	4044	5098	4048	238	137	1976	2104
42390	0	5554	4042	5096	4048	235	138	1946	2158
42407	0	5546	4040	5096	4047	240	139	1980	2138
42423	0	5545	4034	5094	4045	240	137	1978	2136
42440	0	5546	4033	5096	4042	241	135	1977	2139
42457	0	5542	4036	5097	4040	244	137	1979	2139
42473	0	5547	4036	5096	4040	241	137	1976	2168
42490	0	5553	4035	5106	4046	239	134	1975	2145
42507	0	5546	4038	5095	4048	239	134	2000	2137
42523	0	5543	4041	5094	4050	240	135	1976	2190
42540	0	5525	4034	5084	4050	257	131	1978	2166
42556	0	5516	4027	5081	4044	263	128	1976	2165
42573	0	5520	4025	5076	4043	256	126	1986	2138
42590	0	5518	4021	5076	4047	258	119	1947	2138
42607	0	5516	4018	5081	4043	261	117	1968	2135
42623	0	5517	4017	5076	4038	257	118	1967	2137
42640	0	5513	4015	5071	4038	258	118	1954	2136
42656	0	5510	4012	5075	4040	263	118	1978	2139
42673	0	5513	4015	5070	4044	259	115	1938	2134
42690	0	5509	4020	5070	4047	265	115	1948	2134
42706	0	5513	4019	5069	4044	262	114	1917	2136
42723	0	5509	4023	5069	4044	261	115	1952	2108
42740	0	5510	4030	5067	4045	261	122	1952	2080
