#FileVersion:	2
#Fileformat:	2558
#Subject:	                                                                                
## Date:	September 19, 2008
#Description:	                                                                                
## of Pts Recorded:	10398                                                                           
#Offset Of Calibration Area:	0	0
#Size Of Calibration Area:	800	600
#Sample Rate:	60
#
#Time	Set	Pupil H	Pupil V	C.R. H	C.R. V	ScreenH	ScreenV	Diam H	Diam V
30233	0	5126	3681	4892	3857	10963	-4529	1682	1836
30250	0	5128	3687	4886	3865	10741	-4435	1712	1813
30267	0	5126	3693	4887	3870	10864	-4487	1717	1839
30283	0	5129	3696	4890	3871	10617	-4374	1715	1836
30300	0	5128	3695	4888	3870	10658	-4392	1723	1838
30317	0	5136	3694	4886	3869	10299	-4240	1716	1868
30333	0	5133	3694	4892	3869	10542	-4341	1721	1842
30350	0	5127	3693	4888	3868	10656	-4392	1747	1872
30367	0	5130	3692	4890	3869	10790	-4457	1714	1867
30383	0	5128	3692	4887	3870	10828	-4472	1741	1868
30400	0	5124	3691	4884	3871	11065	-4580	1752	1897
30417	0	5127	3687	4888	3870	11228	-4660	1723	1896
30433	0	5128	3684	4890	3866	11151	-4622	1748	1894
30450	0	5126	3684	4884	3864	10966	-4537	1767	1900
30467	0	5120	3683	4889	3861	11125	-4602	1754	1930
30483	0	5139	3676	4890	3858	10596	-4381	1751	1901
30500	0	5136	3666	4895	3855	11247	-4679	1777	1905
30517	0	5138	3661	4890	3853	11347	-4733	1751	1898
30533	0	5144	3666	4891	3857	10829	-4503	1800	1904
30550	0	5135	3672	4890	3857	11061	-4595	1778	1901
30567	0	5128	3671	4892	3857	11441	-4761	1777	1931
30583	0	5136	3668	4889	3857	11240	-4680	1810	1938
30600	0	5134	3663	4890	3857	11624	-4860	1808	1903
30617	0	5136	3663	4889	3857	11369	-4745	1806	1963
30633	0	5137	3665	4891	3856	11197	-4663	1812	1903
30650	0	5138	3664	4890	3852	10996	-4568	1811	1963
30667	0	5137	3661	4891	3852	11239	-4680	1813	1994
30683	0	5143	3660	4890	3853	10994	-4576	1803	1966
30700	0	5141	3662	4892	3854	11028	-4587	1838	1961
30717	0	5139	3661	4892	3855	11291	-4708	1842	1966
30733	0	5141	3664	4892	3856	11109	-4622	1820	1966
30750	0	5144	3666	4890	3855	10752	-4464	1812	1966
30767	0	5141	3666	4893	3855	11070	-4603	1824	1963
30783	0	5148	3666	4892	3856	10684	-4436	1809	1973
30800	0	5147	3666	4895	3851	10596	-4390	1833	1940
30817	0	5148	3660	4889	3848	10636	-4418	1805	1964
30833	0	5143	3655	4895	3848	11333	-4731	1837	2000
30850	0	5143	3655	4889	3848	11071	-4615	1815	1995
30867	0	5151	3656	4895	3846	10745	-4470	1824	1996
30883	0	5146	3658	4889	3847	10783	-4481	1804	1996
30900	0	5147	3661	4892	3853	10684	-4440	1836	2022
30917	0	5142	3664	4890	3856	10998	-4577	1882	1997
30933	0	5143	3661	4890	3855	11115	-4634	1878	2026
30950	0	5145	3658	4892	3854	11189	-4672	1840	2000
30967	0	5155	3657	4896	3850	10775	-4487	1840	1999
30983	0	5147	3654	4894	3845	11000	-4578	1875	1969
31000	0	5152	3647	4892	3838	10853	-4517	1866	1998
31017	0	5147	3641	4895	3833	11163	-4657	1869	1999
31033	0	5145	3641	4889	3832	11052	-4609	1808	1997
31050	0	5147	3644	4892	3834	10902	-4540	1881	2028
31067	0	5148	3646	4891	3838	10947	-4564	1874	2002
31083	0	5149	3650	4891	3843	10998	-4588	1879	2028
31100	0	5153	3655	4896	3847	10803	-4497	1865	2032
31117	0	5149	3659	4892	3849	10757	-4473	1847	2027
31133	0	5149	3661	4895	3852	10895	-4532	1876	2030
31150	0	5150	3664	4893	3854	10619	-4408	1851	2034
31167	0	5152	3663	4895	3854	10735	-4463	1836	2030
31183	0	5154	3660	4894	3852	10686	-4442	1876	2058
31200	0	5154	3658	4896	3849	10663	-4434	1903	2030
31217	0	5160	3660	4894	3846	10291	-4263	1870	1999
31233	0	5154	3660	4896	3846	10541	-4370	1848	2028
31250	0	5153	3654	4897	3847	11074	-4616	1841	2003
31267	0	5154	3652	4896	3847	11112	-4634	1894	2000
31283	0	5153	3654	4892	3847	10656	-4429	1849	2000
31300	0	5155	3656	4895	3846	10583	-4396	1880	2027
31317	0	5154	3651	4891	3845	10773	-4490	1867	2028
31333	0	5154	3650	4893	3844	11068	-4618	1846	1996
31350	0	5158	3655	4894	3843	10429	-4326	1840	2027
31367	0	5164	3660	4896	3846	10025	-4145	1877	1996
31383	0	5160	3660	4896	3849	10280	-4259	1846	2025
31400	0	5153	3660	4897	3851	10812	-4494	1863	1997
31417	0	5159	3661	4896	3851	10575	-4389	1854	2001
31433	0	5158	3660	4898	3851	10848	-4509	1851	1997
31450	0	5155	3659	4899	3853	11130	-4636	1843	1999
31467	0	5160	3661	4907	3852	10872	-4514	1869	2027
31483	0	5156	3660	4909	3850	11231	-4671	1869	1997
31500	0	5161	3658	4904	3849	10771	-4473	1840	2026
31517	0	5163	3655	4908	3850	11055	-4604	1876	2028
31533	0	5158	3656	4908	3848	11234	-4678	1907	2027
31550	0	5156	3658	4910	3846	11218	-4666	1872	1999
31567	0	5165	3660	4905	3846	10406	-4307	1870	2028
31583	0	5156	3664	4911	3849	10897	-4515	1868	2027
31600	0	5162	3665	4912	3854	10737	-4450	1857	1999
31617	0	5164	3667	4912	3853	10557	-4365	1871	2000
31633	0	5165	3664	4912	3853	10691	-4432	1872	2029
31650	0	5162	3659	4914	3853	11245	-4684	1867	2002
31667	0	5166	3658	4907	3852	10826	-4503	1899	2031
31683	0	5179	3705	4930	3879	10001	-4102	1876	2000
31700	0	5359	3892	5028	3954	2100	-459	1834	1964
31717	0	5514	4114	5113	4058	456	380	1840	2028
31733	0	5591	4239	5160	4102	415	474	1836	2000
31750	0	5639	4336	5183	4160	375	511	1836	2025
31767	0	5629	4326	5176	4148	376	512	1867	2058
31783	0	5612	4339	5164	4158	384	514	1864	2022
31800	0	5601	4346	5156	4158	384	518	1865	2032
31817	0	5590	4348	5150	4157	387	521	1863	2027
31833	0	5593	4346	5143	4154	378	522	1890	2027
31850	0	5592	4344	5147	4154	383	522	1895	2002
31867	0	5586	4341	5147	4154	389	523	1838	2031
31883	0	5597	4372	5150	4153	381	544	1869	2027
31900	0	5596	4372	5144	4159	377	546	1867	2027
31917	0	5590	4377	5141	4163	377	547	1896	1998
31933	0	5590	4377	5136	4165	372	547	1896	2030
31950	0	5590	4380	5133	4165	370	547	1838	2023
31967	0	5588	4385	5133	4171	371	547	1841	2000
31983	0	5586	4394	5132	4179	374	548	1861	2027
32000	0	5587	4399	5130	4184	375	548	1835	1999
32017	0	5584	4402	5128	4188	374	549	1864	1966
32033	0	5581	4404	5129	4190	376	549	1833	1961
32050	0	5581	4406	5124	4190	376	549	1834	1934
32067	0	5579	4411	5126	4190	377	552	1798	1905
32083	0	5581	4410	5126	4189	376	554	1750	1901
32100	0	5580	4408	5127	4187	376	556	1766	1896
32117	0	5577	4408	5128	4184	377	557	1739	1835
32133	0	5572	4407	5124	4183	379	557	1711	1870
32150	0	5582	4408	5123	4185	370	557	1705	1807
32167	0	5576	4408	5125	4186	372	557	1718	1838
32183	0	5570	4408	5121	4185	375	558	1683	1804
32200	0	5566	4408	5122	4182	378	559	1674	1801
32217	0	5568	4406	5121	4180	378	559	1676	1781
32233	0	5566	4405	5123	4180	381	559	1652	1804
32250	0	5570	4406	5121	4179	379	559	1673	1772
32267	0	5573	4411	5124	4180	377	560	1618	1776
32283	0	5567	4415	5121	4183	377	564	1674	1801
32300	0	5573	4417	5124	4184	376	566	1669	1774
32317	0	5572	4415	5121	4184	374	567	1641	1770
32333	0	5585	4412	5125	4185	365	564	1644	1774
32350	0	5572	4412	5123	4185	374	563	1610	1744
32367	0	5579	4413	5125	4185	371	561	1614	1772
32383	0	5573	4413	5121	4185	372	561	1674	1747
32400	0	5579	4413	5124	4184	371	562	1624	1714
32417	0	5573	4413	5121	4184	371	562	1644	1740
32433	0	5574	4411	5125	4185	372	562	1665	1768
32450	0	5576	4412	5122	4185	371	562	1641	1765
32467	0	5578	4418	5126	4185	372	563	1616	1770
32483	0	5584	4417	5124	4188	365	564	1638	1770
32500	0	5584	4414	5126	4188	367	562	1643	1770
32517	0	5578	4415	5123	4188	370	562	1609	1743
32533	0	5578	4419	5126	4188	372	562	1647	1741
32550	0	5581	4421	5122	4190	370	563	1643	1746
32567	0	5582	4414	5126	4190	371	562	1615	1770
32583	0	5573	4412	5125	4187	379	561	1639	1804
32600	0	5582	4413	5126	4187	372	560	1644	1800
32617	0	5570	4412	5123	4188	381	560	1652	1772
32633	0	5580	4416	5128	4189	377	561	1625	1745
32650	0	5580	4415	5126	4189	376	561	1671	1774
32667	0	5579	4412	5128	4189	376	560	1703	1741
32683	0	5573	4418	5122	4192	376	561	1639	1775
32700	0	5565	4421	5126	4193	387	561	1647	1778
32717	0	5570	4419	5126	4195	385	560	1642	1802
32733	0	5569	4424	5124	4196	385	561	1669	1806
32750	0	5566	4428	5125	4195	387	563	1649	1778
32767	0	5567	4425	5124	4195	385	563	1676	1831
32783	0	5561	4422	5119	4194	388	563	1646	1801
32800	0	5562	4421	5120	4193	388	562	1708	1772
32817	0	5566	4425	5118	4193	385	563	1676	1779
32833	0	5560	4422	5122	4191	387	565	1668	1775
32850	0	5564	4411	5118	4185	385	562	1677	1834
32867	0	5563	4403	5122	4182	387	560	1680	1803
32883	0	5560	4399	5118	4177	387	557	1668	1809
32900	0	5571	4398	5119	4174	377	556	1678	1808
32917	0	5561	4401	5116	4175	384	557	1677	1839
32933	0	5557	4401	5122	4178	391	557	1709	1836
32950	0	5566	4402	5121	4182	385	556	1712	1842
32967	0	5572	4407	5124	4186	383	555	1738	1842
32984	0	5566	4413	5121	4191	385	556	1708	1837
33000	0	5575	4421	5124	4192	380	559	1748	1839
33017	0	5571	4421	5123	4193	380	560	1746	1871
33033	0	5576	4419	5124	4195	378	559	1747	1836
33050	0	5573	4421	5124	4196	378	560	1740	1870
33067	0	5579	4421	5128	4195	378	560	1770	1837
33084	0	5571	4420	5126	4193	383	560	1752	1873
33100	0	5573	4419	5124	4193	382	560	1741	1868
33117	0	5576	4416	5125	4193	380	559	1774	1872
33133	0	5571	4412	5126	4194	382	556	1744	1897
33150	0	5573	4413	5123	4193	380	555	1739	1868
33167	0	5576	4413	5124	4192	378	555	1733	1870
33184	0	5577	4413	5125	4192	377	556	1742	1900
33200	0	5572	4412	5125	4191	378	557	1746	1871
33217	0	5577	4410	5123	4191	378	557	1754	1869
33234	0	5579	4408	5126	4191	379	554	1779	1872
33250	0	5579	4409	5123	4191	377	553	1771	1871
33267	0	5577	4413	5124	4192	376	553	1750	1899
33284	0	5572	4413	5122	4192	378	554	1743	1874
33300	0	5571	4416	5124	4194	380	555	1774	1899
33317	0	5575	4416	5123	4194	380	556	1745	1926
33334	0	5577	4417	5126	4191	378	557	1779	1901
33350	0	5577	4416	5125	4192	377	557	1737	1903
33367	0	5577	4412	5124	4192	375	556	1747	1872
33384	0	5572	4410	5120	4190	375	555	1746	1874
33400	0	5568	4412	5125	4189	381	556	1775	1905
33417	0	5570	4409	5120	4189	379	556	1746	1874
33434	0	5572	4408	5122	4189	379	555	1802	1904
33450	0	5565	4407	5120	4189	381	555	1773	1902
33467	0	5569	4403	5121	4189	379	553	1772	1905
33484	0	5563	4401	5114	4188	380	551	1805	1902
33500	0	5560	4399	5116	4187	384	550	1773	1930
33517	0	5562	4400	5113	4184	384	550	1782	1930
33534	0	5566	4397	5116	4182	382	550	1801	1906
33550	0	5566	4396	5112	4181	378	550	1830	1907
33567	0	5565	4397	5111	4180	377	551	1803	1932
33584	0	5558	4397	5112	4179	381	552	1802	1907
33600	0	5563	4394	5113	4178	378	553	1778	1936
33617	0	5562	4389	5113	4178	380	552	1773	1934
33634	0	5564	4392	5114	4177	379	551	1778	1902
33650	0	5562	4391	5111	4177	378	550	1803	1932
33667	0	5565	4387	5111	4178	377	548	1802	1931
33684	0	5559	4386	5110	4178	379	547	1798	1937
33700	0	5556	4388	5115	4177	385	548	1800	1935
33717	0	5560	4393	5110	4177	382	550	1776	1904
33734	0	5563	4394	5111	4178	380	552	1774	1929
33750	0	5555	4395	5110	4178	385	553	1774	1932
33767	0	5559	4392	5111	4178	384	552	1803	1935
33784	0	5560	4393	5112	4179	383	552	1804	1960
33800	0	5554	4394	5113	4180	386	552	1833	1933
33817	0	5560	4390	5114	4180	385	550	1782	1937
33834	0	5559	4389	5113	4176	385	549	1769	1935
33850	0	5623	4259	5157	4103	374	484	1781	1932
33867	0	5761	3940	5238	3963	327	264	1800	1968
33884	0	5809	3801	5272	3904	325	140	1845	1965
33900	0	5786	3807	5254	3904	327	151	1874	1937
33917	0	5782	3816	5250	3916	328	136	1839	1967
33934	0	5772	3826	5242	3923	329	138	1875	1994
33950	0	5773	3843	5230	3931	327	147	1840	1965
33967	0	5764	3854	5223	3942	327	151	1864	1969
33984	0	5762	3864	5216	3954	325	153	1841	1970
34000	0	5761	3871	5208	3961	321	154	1836	1997
34017	0	5759	3872	5210	3967	321	152	1872	2001
34034	0	5754	3868	5208	3967	322	148	1842	1998
34050	0	5758	3864	5211	3964	322	143	1842	1998
34067	0	5750	3864	5208	3964	325	142	1837	2001
34084	0	5752	3867	5211	3962	325	143	1836	1997
34100	0	5765	3868	5208	3962	318	145	1844	1999
34117	0	5770	3870	5217	3961	321	150	1845	1966
34134	0	5770	3867	5212	3961	321	151	1841	1966
34150	0	5773	3863	5218	3956	320	151	1835	1969
34167	0	5768	3861	5216	3950	320	153	1811	1971
34184	0	5767	3859	5218	3950	321	153	1811	1963
34200	0	5768	3857	5215	3945	321	154	1813	1932
34217	0	5768	3854	5221	3942	322	154	1833	1933
34234	0	5770	3853	5219	3941	321	154	1814	1960
34250	0	5773	3851	5215	3940	318	153	1784	1937
34267	0	5771	3850	5218	3943	319	150	1769	1935
34284	0	5776	3851	5217	3945	317	148	1780	1873
34300	0	5778	3854	5218	3947	316	148	1778	1898
34317	0	5770	3856	5218	3947	318	149	1772	1874
34334	0	5769	3853	5218	3944	320	150	1743	1899
34350	0	5776	3849	5226	3940	320	149	1779	1900
34367	0	5771	3849	5218	3939	321	148	1751	1901
34384	0	5779	3852	5223	3939	318	150	1742	1872
34400	0	5779	3851	5217	3938	315	151	1748	1898
34417	0	5778	3849	5219	3938	314	151	1746	1869
34434	0	5780	3848	5219	3939	313	149	1712	1871
34450	0	5781	3851	5218	3940	312	149	1771	1867
34467	0	5779	3852	5216	3943	312	149	1737	1866
34484	0	5777	3853	5220	3945	313	149	1773	1904
34500	0	5776	3857	5217	3947	314	151	1778	1897
34517	0	5784	3855	5216	3950	312	149	1745	1872
34534	0	5782	3856	5216	3948	310	149	1745	1902
34550	0	5786	3859	5215	3948	306	150	1739	1901
34567	0	5780	3860	5216	3951	307	151	1778	1900
34584	0	5783	3859	5222	3950	309	151	1775	1902
34600	0	5790	3860	5222	3950	308	151	1776	1905
34617	0	5786	3861	5221	3946	308	154	1765	1930
34634	0	5790	3860	5218	3944	305	156	1811	1930
34650	0	5782	3858	5219	3946	307	156	1806	1939
34667	0	5788	3861	5217	3946	304	157	1808	1935
34684	0	5784	3863	5216	3950	305	157	1776	1936
34700	0	5785	3862	5223	3950	307	157	1805	1933
34717	0	5784	3863	5218	3949	307	158	1778	1964
34734	0	5784	3863	5222	3947	307	159	1809	1965
34750	0	5784	3861	5218	3947	305	158	1813	1934
34767	0	5779	3864	5208	3953	303	155	1810	1965
34784	0	5781	3864	5215	3951	303	155	1831	1938
34800	0	5783	3860	5218	3943	305	158	1785	1966
34817	0	5786	3855	5225	3937	306	160	1811	1941
34834	0	5781	3849	5227	3933	308	160	1796	1960
34850	0	5780	3843	5219	3931	309	158	1841	1972
34867	0	5780	3837	5214	3931	307	152	1834	1968
34884	0	5780	3839	5216	3933	306	149	1830	1967
34900	0	5782	3843	5217	3934	306	149	1843	1936
34917	0	5783	3847	5220	3934	306	151	1818	1936
34934	0	5787	3856	5216	3938	305	157	1840	1932
34950	0	5789	3863	5220	3944	304	161	1806	1965
34967	0	5782	3869	5217	3948	306	163	1843	1997
34984	0	5783	3872	5219	3953	307	164	1839	1966
35000	0	5785	3871	5218	3955	307	164	1874	1995
35017	0	5781	3871	5216	3952	307	165	1834	1968
35034	0	5779	3866	5219	3945	308	166	1833	1997
35050	0	5783	3865	5216	3943	307	167	1846	1968
35067	0	5775	3862	5216	3945	309	165	1836	1966
35084	0	5774	3862	5211	3944	307	164	1861	1967
35100	0	5778	3862	5212	3941	304	163	1845	1966
35117	0	5776	3855	5212	3940	304	159	1847	1996
35134	0	5774	3853	5215	3939	307	158	1803	1966
35150	0	5778	3856	5221	3936	309	161	1842	1995
35167	0	5778	3855	5217	3935	310	161	1842	1995
35184	0	5776	3854	5216	3935	311	162	1838	1998
35200	0	5772	3853	5213	3934	310	163	1873	1972
35217	0	5778	3854	5215	3934	308	163	1845	1998
35234	0	5773	3858	5216	3936	310	165	1837	2025
35250	0	5781	3859	5211	3940	304	164	1866	2024
35267	0	5764	3861	5210	3942	309	164	1870	1995
35284	0	5753	3861	5200	3942	313	164	1870	1994
35300	0	5748	3864	5196	3949	314	163	1846	1997
35317	0	5749	3867	5196	3952	316	163	1842	1971
35334	0	5750	3865	5199	3952	317	163	1835	1966
35350	0	5751	3866	5201	3950	317	163	1848	2024
35367	0	5748	3868	5198	3950	317	164	1869	1968
35384	0	5746	3870	5196	3954	317	165	1870	1996
35400	0	5744	3877	5196	3956	317	167	1838	1998
35417	0	5744	3878	5201	3954	319	170	1862	1972
35434	0	5756	3873	5204	3953	317	168	1872	2003
35450	0	5756	3869	5205	3953	316	165	1873	1998
35467	0	5758	3870	5201	3951	312	165	1874	2000
35484	0	5758	3871	5201	3948	310	168	1871	2003
35500	0	5760	3869	5201	3945	309	170	1877	2004
35517	0	5756	3866	5207	3943	312	171	1881	2001
35534	0	5759	3863	5207	3942	313	170	1868	1999
35550	0	5763	3858	5203	3943	311	163	1869	1999
35567	0	5757	3862	5202	3947	313	161	1871	1999
35584	0	5760	3868	5201	3948	311	165	1867	2029
35600	0	5752	3869	5201	3948	312	167	1880	2030
35617	0	5750	3869	5200	3947	314	170	1842	2029
35634	0	5751	3870	5201	3946	315	173	1911	2001
35650	0	5754	3870	5201	3947	315	173	1865	2030
35667	0	5752	3869	5199	3951	314	170	1844	1998
35684	0	5741	3873	5196	3951	315	172	1869	1998
35700	0	5738	3874	5193	3950	317	175	1870	1998
35717	0	5733	3873	5191	3953	319	175	1896	1999
35734	0	5740	3875	5195	3955	320	174	1844	2002
35750	0	5755	3875	5201	3954	317	173	1868	2029
35767	0	5750	3868	5196	3948	314	172	1872	2001
35784	0	5739	3862	5192	3944	318	171	1869	1997
35800	0	5740	3858	5188	3936	316	173	1898	2024
35817	0	5737	3855	5190	3932	318	174	1846	2002
35834	0	5740	3855	5193	3934	318	174	1912	2030
35850	0	5746	3854	5193	3934	317	174	1865	1999
35867	0	5747	3856	5193	3934	315	173	1905	2004
35884	0	5742	3858	5194	3938	317	172	1897	2004
35900	0	5742	3863	5194	3944	318	172	1897	1998
35917	0	5744	3872	5198	3947	318	175	1898	2032
35934	0	5741	3880	5195	3953	318	178	1872	2036
35950	0	5747	3880	5196	3951	316	180	1839	2032
35967	0	5750	3870	5196	3948	314	176	1872	2029
35984	0	5748	3865	5200	3947	315	171	1875	2028
36000	0	5748	3865	5195	3945	316	170	1882	2034
36017	0	5756	3890	5202	3949	312	199	1906	2055
36034	0	5886	4043	5273	4023	224	295	1861	1997
36050	0	5989	4249	5342	4130	156	418	1833	2003
36067	0	5994	4304	5346	4138	145	470	1839	1998
36084	0	5977	4312	5339	4152	152	468	1837	1997
36100	0	5978	4313	5327	4151	143	469	1840	2027
36117	0	5976	4309	5322	4150	141	468	1846	2053
36134	0	5972	4306	5317	4148	140	466	1843	2027
36150	0	5967	4308	5312	4148	140	466	1866	2001
36167	0	5966	4311	5307	4150	138	465	1872	2030
36184	0	5968	4312	5309	4151	135	464	1839	1999
36200	0	5950	4330	5304	4161	141	469	1868	2029
36217	0	5949	4382	5307	4174	138	514	1872	2031
36234	0	5952	4363	5303	4179	138	483	1873	1998
36250	0	5947	4376	5305	4181	141	499	1896	2028
36267	0	5944	4376	5302	4181	142	499	1897	2029
36284	0	5943	4371	5304	4179	144	498	1896	2024
36300	0	5936	4371	5295	4178	145	500	1870	2027
36317	0	5941	4373	5298	4178	145	501	1835	2027
36334	0	5946	4375	5298	4179	142	501	1897	2001
36350	0	5941	4371	5302	4180	144	499	1841	2025
36367	0	5938	4370	5299	4179	146	499	1846	1971
36384	0	5943	4372	5298	4176	144	501	1839	1967
36400	0	5941	4373	5293	4175	141	504	1841	1966
36417	0	5931	4377	5298	4177	151	508	1835	1993
36434	0	5953	4383	5304	4179	134	508	1798	1941
36450	0	5965	4418	5306	4190	113	531	1803	1938
36467	0	5958	4402	5304	4194	128	512	1802	1902
36484	0	5961	4412	5301	4193	117	522	1805	1905
36500	0	5953	4414	5306	4194	127	525	1753	1869
36517	0	5961	4409	5304	4195	123	521	1768	1903
36534	0	5967	4408	5307	4197	118	519	1744	1876
36550	0	5961	4411	5301	4196	117	520	1746	1868
36567	0	5960	4409	5298	4192	117	520	1773	1896
36584	0	5953	4408	5300	4193	122	520	1743	1868
36600	0	5961	4410	5303	4194	120	520	1737	1900
36617	0	5949	4410	5298	4193	125	521	1773	1870
36634	0	5971	4409	5297	4191	106	521	1705	1897
36651	0	5961	4408	5304	4191	121	520	1738	1873
36667	0	5952	4409	5296	4193	124	520	1779	1860
36684	0	5947	4414	5296	4195	126	522	1769	1872
36700	0	5948	4416	5295	4197	126	524	1767	1903
36717	0	5952	4413	5298	4195	126	525	1745	1874
36734	0	5958	4409	5298	4190	122	524	1769	1871
36751	0	5965	4399	5300	4182	116	521	1761	1900
36767	0	5960	4388	5296	4177	116	517	1745	1903
36784	0	5963	4387	5293	4174	113	516	1772	1900
36800	0	5946	4384	5293	4172	126	517	1771	1931
36817	0	5948	4382	5295	4173	128	517	1765	1903
36834	0	5954	4389	5295	4176	124	517	1747	1931
36851	0	5963	4395	5298	4184	118	516	1738	1902
36867	0	5963	4399	5294	4189	114	515	1780	1934
36884	0	5961	4403	5301	4191	115	515	1772	1931
36900	0	5964	4407	5296	4190	113	517	1772	1904
36917	0	5963	4408	5304	4190	114	519	1778	1932
36934	0	5963	4407	5305	4190	117	519	1779	1937
36951	0	5963	4409	5304	4190	117	520	1804	1936
36967	0	5966	4408	5299	4189	113	520	1776	1932
36984	0	5962	4405	5298	4188	113	521	1800	1932
37000	0	5954	4402	5299	4185	119	521	1772	1935
37017	0	5966	4402	5304	4186	115	521	1782	1934
37034	0	5965	4405	5301	4186	114	520	1776	1938
37051	0	5960	4403	5299	4183	114	521	1807	1930
37067	0	5956	4402	5291	4184	112	522	1834	1934
37084	0	5955	4399	5291	4183	113	522	1807	1901
37101	0	5951	4398	5294	4182	119	522	1813	1932
37117	0	5960	4398	5298	4182	116	521	1802	1966
37134	0	5956	4400	5294	4182	116	521	1812	1934
37151	0	5939	4400	5290	4180	127	524	1812	1967
37167	0	5943	4401	5290	4183	125	526	1834	1938
37184	0	5954	4403	5296	4189	121	525	1836	1941
37201	0	5955	4405	5296	4188	120	524	1804	1934
37217	0	5957	4405	5294	4188	117	523	1833	1966
37234	0	5952	4405	5295	4187	117	524	1835	1968
37251	0	5944	4405	5289	4186	120	526	1840	1971
37267	0	5950	4405	5288	4186	117	526	1845	1968
37284	0	5949	4407	5293	4188	119	527	1838	1998
37301	0	5951	4405	5293	4188	120	526	1833	1998
37317	0	5957	4403	5297	4185	118	525	1864	1997
37334	0	5956	4404	5295	4183	117	524	1838	2002
37351	0	5959	4403	5300	4185	116	524	1859	2028
37367	0	5954	4405	5297	4187	117	524	1859	2000
37384	0	5955	4407	5300	4187	118	524	1865	2001
37401	0	5959	4404	5297	4186	116	524	1863	1997
37417	0	5961	4405	5299	4179	114	526	1880	1998
37434	0	5961	4402	5299	4178	113	526	1868	1993
37451	0	5964	4398	5306	4180	114	524	1871	1996
37467	0	5970	4398	5303	4180	110	520	1834	1997
37484	0	5966	4398	5304	4182	112	519	1871	2024
37501	0	5966	4403	5304	4182	111	520	1870	1996
37517	0	5969	4402	5307	4180	111	521	1869	2026
37534	0	5966	4403	5306	4181	112	523	1870	1998
37551	0	5961	4403	5304	4183	115	523	1868	2034
37567	0	5964	4401	5300	4182	113	522	1864	1999
37584	0	5961	4402	5303	4181	115	522	1900	2032
37601	0	5960	4402	5299	4184	115	522	1871	2030
37617	0	5962	4404	5301	4188	115	521	1868	2029
37634	0	5957	4400	5301	4186	118	520	1871	2025
37651	0	5963	4393	5306	4178	119	519	1874	2032
37667	0	5961	4384	5302	4173	119	517	1873	2029
37684	0	5963	4376	5299	4168	117	515	1874	2030
37701	0	5958	4377	5295	4166	117	516	1866	2031
37717	0	5956	4378	5294	4169	118	517	1874	2031
37734	0	5955	4378	5298	4170	120	516	1913	2032
37751	0	5957	4383	5298	4171	120	517	1880	2062
37767	0	5958	4386	5298	4174	119	516	1879	2029
37784	0	5963	4392	5300	4177	117	517	1898	2030
37801	0	5956	4400	5297	4179	118	519	1877	2027
37817	0	5959	4405	5304	4185	119	521	1872	2030
37834	0	5962	4402	5297	4189	116	520	1902	2031
37851	0	5962	4399	5299	4185	115	519	1928	2060
37867	0	5960	4399	5297	4181	114	519	1904	2029
37884	0	5963	4394	5302	4179	115	518	1927	2036
37901	0	5962	4395	5298	4178	115	517	1908	2060
37917	0	5962	4395	5301	4177	115	518	1904	2061
37934	0	5955	4395	5301	4180	119	518	1873	2060
37951	0	5953	4395	5302	4178	123	519	1935	2063
37967	0	5954	4390	5294	4175	121	520	1900	2056
37984	0	5954	4388	5299	4174	122	520	1902	2060
38001	0	5958	4389	5295	4174	118	520	1929	2060
38017	0	5955	4391	5299	4174	119	520	1935	2061
38034	0	5952	4393	5298	4177	121	521	1932	2063
38051	0	5960	4389	5298	4179	119	519	1931	2061
38067	0	5957	4386	5295	4178	119	515	1904	2092
38084	0	5952	4386	5298	4179	123	513	1900	2093
38101	0	5959	4390	5301	4181	121	512	1901	2057
38117	0	5956	4394	5299	4180	122	514	1926	2034
38134	0	5956	4394	5301	4180	122	515	1939	2062
38151	0	5952	4392	5299	4178	124	517	1932	2090
38167	0	5949	4391	5293	4174	124	520	1904	2064
38184	0	5957	4386	5296	4175	122	519	1926	2062
38201	0	5954	4384	5293	4174	121	517	1936	2031
38217	0	5951	4383	5301	4174	125	516	1936	2062
38234	0	5961	4384	5296	4174	119	515	1929	2061
38251	0	5922	4382	5290	4172	148	517	1927	2065
38267	0	5686	4277	5195	4114	337	493	1869	2060
38284	0	5425	4189	5066	4078	495	450	1871	2091
38301	0	5270	4146	4979	4064	581	429	1872	2090
38317	0	5246	4167	4967	4062	590	443	1902	2063
38334	0	5239	4161	4962	4066	595	435	1868	2093
38351	0	5233	4163	4959	4069	598	433	1871	2064
38367	0	5236	4167	4946	4069	591	435	1881	2088
38384	0	5233	4171	4942	4069	585	435	1871	2094
38401	0	5228	4170	4934	4070	584	435	1865	2088
38417	0	5180	4163	4913	4068	623	433	1870	2092
38434	0	5163	4155	4913	4064	641	429	1864	2095
38451	0	5162	4159	4908	4064	639	429	1839	2089
38467	0	5162	4163	4908	4065	639	429	1863	2060
38484	0	5158	4161	4898	4064	638	429	1862	2061
38501	0	5146	4159	4896	4063	640	428	1872	2067
38517	0	5147	4161	4896	4063	644	428	1836	2086
38534	0	5156	4164	4898	4063	639	428	1839	2064
38551	0	5155	4162	4901	4058	640	431	1841	2062
38567	0	5145	4115	4903	4052	657	399	1837	2032
38584	0	5146	4123	4900	4046	653	404	1838	2029
